date,name,visitors,store,hfb_no,hfb_name,transaction_date,market_area_no,created_net_quantity,created_sales_net_amount_euro,unique_transaction_identifier,avg_time,visitors_daily
2025-06-16,HFB01,3005,445,01,Living room seating,2025-06-16,445,226.000000000,20166.780054400,78,6.1,5403
2025-06-16,HFB10,4262,445,10,Lighting & Home electronics,2025-06-16,445,1165.000000000,10637.386435200,407,3.06,5403
2025-06-16,HFB03,2133,445,03,Workspaces,2025-06-16,445,370.000000000,17234.586118400,79,2.06,5403
2025-06-16,HFB09,2704,445,09,Children's IKEA,2025-06-16,445,1070.000000000,6463.279289600,382,7.48,5403
2025-06-16,HFB13,4154,445,13,Rugs,2025-06-16,445,268.000000000,6602.807008000,178,2.86,5403
2025-06-16,HFB11,4165,445,11,Bed and bath textiles,2025-06-16,445,2521.000000000,19904.255302400,725,2.43,5403
2025-06-16,HFB18,4284,445,18,Home organisation,2025-06-16,445,3695.000000000,10915.131068800,1219,4.53,5403
2025-06-16,HFB07,2249,445,07,Kitchen,2025-06-16,445,1178.850000000,24564.954442560,234,7.58,5403
2025-06-16,HFB16,2665,445,16,Decoration,2025-06-16,445,2424.000000000,12168.768684800,753,3.21,5403
2025-06-16,HFB14,3184,445,14,Cooking,2025-06-16,445,2601.000000000,9153.193100800,899,1.8,5403
2025-06-16,HFB02,2831,445,02,Store and organise furniture,2025-06-16,445,653.000000000,12364.369651200,143,4.91,5403
2025-06-16,HFB12,4002,445,12,Home textiles,2025-06-16,445,1576.000000000,14592.662268800,385,2.52,5403
2025-06-16,HFB15,3841,445,15,Eating,2025-06-16,445,3295.000000000,8684.653779200,753,1.92,5403
2025-06-16,HFB04,2528,445,04,Bedroom furniture,2025-06-16,445,835.000000000,15058.798451200,175,4.76,5403
2025-06-16,HFB08,2275,445,08,Dining,2025-06-16,445,157.000000000,5456.363964800,55,2.93,5403
2025-06-17,HFB14,3382,445,14,Cooking,2025-06-17,445,2491.000000000,9432.903939200,815,2.21,5279
2025-06-17,HFB16,2734,445,16,Decoration,2025-06-17,445,2582.000000000,10519.414147200,705,4.16,5279
2025-06-17,HFB10,4170,445,10,Lighting & Home electronics,2025-06-17,445,1064.000000000,9960.502227200,353,2.42,5279
2025-06-17,HFB09,2645,445,09,Children's IKEA,2025-06-17,445,797.000000000,5618.248160000,304,6.89,5279
2025-06-17,HFB01,3161,445,01,Living room seating,2025-06-17,445,113.000000000,11295.700931200,57,4.55,5279
2025-06-17,HFB04,2782,445,04,Bedroom furniture,2025-06-17,445,1187.000000000,22515.502716000,172,4.61,5279
2025-06-17,HFB18,4296,445,18,Home organisation,2025-06-17,445,3526.000000000,10555.315590400,1058,3.17,5279
2025-06-17,HFB12,4088,445,12,Home textiles,2025-06-17,445,1191.000000000,9590.418790400,351,2.16,5279
2025-06-17,HFB03,2463,445,03,Workspaces,2025-06-17,445,186.000000000,7747.429491200,57,1.83,5279
2025-06-17,HFB07,2897,445,07,Kitchen,2025-06-17,445,874.270000000,17679.042162040,192,6.26,5279
2025-06-17,HFB05,2692,445,05,Beds & Mattresses,2025-06-17,445,182.000000000,17141.300624000,75,4.18,5279
2025-06-17,HFB15,3735,445,15,Eating,2025-06-17,445,2757.000000000,7784.379576960,683,1.93,5279
2025-06-17,HFB08,2839,445,08,Dining,2025-06-17,445,116.000000000,4424.616201600,39,2.67,5279
2025-06-17,HFB06,4288,445,06,Bathroom & Water,2025-06-17,445,561.000000000,8140.451984000,313,2.27,5279
2025-06-17,HFB02,2994,445,02,Store and organise furniture,2025-06-17,445,366.000000000,9453.148566400,118,3.55,5279
2025-06-17,HFB11,4198,445,11,Bed and bath textiles,2025-06-17,445,1806.000000000,15709.393772800,582,1.98,5279
2025-06-17,HFB13,4188,445,13,Rugs,2025-06-17,445,215.000000000,5353.247446400,160,2.24,5279
2025-06-18,HFB09,2851,445,09,Children's IKEA,2025-06-18,445,988.000000000,6695.655568000,305,5.75,6074
2025-06-18,HFB06,4976,445,06,Bathroom & Water,2025-06-18,445,594.000000000,9178.244006400,335,2.37,6074
2025-06-18,HFB07,2820,445,07,Kitchen,2025-06-18,445,1514.660000000,35105.367839080,204,7.11,6074
2025-06-18,HFB01,3294,445,01,Living room seating,2025-06-18,445,128.000000000,13813.753878400,61,5.1,6074
2025-06-18,HFB10,4665,445,10,Lighting & Home electronics,2025-06-18,445,1037.000000000,9333.355718400,380,2.66,6074
2025-06-18,HFB08,2851,445,08,Dining,2025-06-18,445,161.000000000,5879.170819200,46,3.17,6074
2025-06-18,HFB12,4794,445,12,Home textiles,2025-06-18,445,1315.000000000,10869.180134400,353,2.58,6074
2025-06-18,HFB18,4903,445,18,Home organisation,2025-06-18,445,3577.000000000,10157.923753600,1102,3.16,6074
2025-06-18,HFB04,2869,445,04,Bedroom furniture,2025-06-18,445,895.000000000,20487.282360160,151,5.22,6074
2025-06-18,HFB14,4205,445,14,Cooking,2025-06-18,445,2564.000000000,9765.775129600,797,1.83,6074
2025-06-18,HFB11,4860,445,11,Bed and bath textiles,2025-06-18,445,3212.000000000,21579.971548800,611,2.22,6074
2025-06-18,HFB03,2621,445,03,Workspaces,2025-06-18,445,187.000000000,9443.080869600,56,2.29,6074
2025-06-18,HFB05,2733,445,05,Beds & Mattresses,2025-06-18,445,498.000000000,32893.878080000,106,3.9,6074
2025-06-18,HFB13,4506,445,13,Rugs,2025-06-18,445,215.000000000,5480.686646400,154,1.36,6074
2025-06-18,HFB16,3225,445,16,Decoration,2025-06-18,445,2308.000000000,10587.867203200,683,2.87,6074
2025-06-18,HFB15,4563,445,15,Eating,2025-06-18,445,4178.000000000,10785.448938880,697,2.01,6074
2025-06-18,HFB02,3184,445,02,Store and organise furniture,2025-06-18,445,448.000000000,9333.792652800,109,4.22,6074
2025-06-19,HFB02,3407,445,02,Store and organise furniture,2025-06-19,445,450.000000000,11045.796301120,123,4.24,5775
2025-06-19,HFB16,2767,445,16,Decoration,2025-06-19,445,2144.000000000,9362.775968000,649,3.97,5775
2025-06-19,HFB01,3657,445,01,Living room seating,2025-06-19,445,81.000000000,9736.282057600,49,5.42,5775
2025-06-19,HFB05,2656,445,05,Beds & Mattresses,2025-06-19,445,195.000000000,20074.295606400,97,4.9,5775
2025-06-19,HFB09,3109,445,09,Children's IKEA,2025-06-19,445,877.000000000,5576.885036800,317,6.14,5775
2025-06-19,HFB18,4395,445,18,Home organisation,2025-06-19,445,3059.000000000,8662.807059200,1028,3.54,5775
2025-06-19,HFB04,2773,445,04,Bedroom furniture,2025-06-19,445,944.000000000,20571.745420800,156,5.11,5775
2025-06-19,HFB15,3924,445,15,Eating,2025-06-19,445,3905.000000000,9003.543068800,691,2.18,5775
2025-06-19,HFB08,2614,445,08,Dining,2025-06-19,445,179.000000000,8004.711030400,63,2.64,5775
2025-06-19,HFB06,4411,445,06,Bathroom & Water,2025-06-19,445,579.000000000,7030.274496000,323,2.81,5775
2025-06-19,HFB11,4346,445,11,Bed and bath textiles,2025-06-19,445,1949.000000000,15765.394198400,592,2.38,5775
2025-06-19,HFB13,4308,445,13,Rugs,2025-06-19,445,223.000000000,5078.561353600,154,1.59,5775
2025-06-19,HFB10,4441,445,10,Lighting & Home electronics,2025-06-19,445,1105.000000000,10013.881046400,367,2.99,5775
2025-06-19,HFB14,3448,445,14,Cooking,2025-06-19,445,2675.000000000,9910.109126400,819,2.01,5775
2025-06-19,HFB12,4255,445,12,Home textiles,2025-06-19,445,1235.000000000,9726.014099200,352,2.63,5775
2025-06-19,HFB07,2674,445,07,Kitchen,2025-06-19,445,1169.140000000,26941.565352520,200,6.12,5775
2025-06-19,HFB03,2616,445,03,Workspaces,2025-06-19,445,180.000000000,7215.825971200,73,2.19,5775
2025-06-20,HFB15,0,445,15,Eating,2025-06-20,445,2.000000000,11.505939200,1,0.0,0
2025-06-22,HFB11,7253,445,11,Bed and bath textiles,2025-06-22,445,3194.000000000,27508.952889600,989,2.37,9215
2025-06-22,HFB03,4719,445,03,Workspaces,2025-06-22,445,269.000000000,11118.305564800,129,2.12,9215
2025-06-22,HFB10,7174,445,10,Lighting & Home electronics,2025-06-22,445,1648.000000000,14629.000646400,589,3.21,9215
2025-06-22,HFB09,5088,445,09,Children's IKEA,2025-06-22,445,1461.000000000,12961.294864000,537,5.29,9215
2025-06-22,HFB01,6528,445,01,Living room seating,2025-06-22,445,252.000000000,24952.249453600,138,6.49,9215
2025-06-22,HFB12,7019,445,12,Home textiles,2025-06-22,445,2444.000000000,20852.912707200,568,2.65,9215
2025-06-22,HFB16,4969,445,16,Decoration,2025-06-22,445,3090.000000000,15278.139520000,978,4.98,9215
2025-06-22,HFB04,5388,445,04,Bedroom furniture,2025-06-22,445,1920.000000000,42982.984665600,303,5.25,9215
2025-06-22,HFB05,4975,445,05,Beds & Mattresses,2025-06-22,445,317.000000000,31434.298716800,161,4.33,9215
2025-06-22,HFB07,4900,445,07,Kitchen,2025-06-22,445,1880.000000000,36208.243971200,369,6.82,9215
2025-06-22,HFB02,6076,445,02,Store and organise furniture,2025-06-22,445,944.000000000,22241.002320320,216,4.94,9215
2025-06-22,HFB15,6564,445,15,Eating,2025-06-22,445,4916.000000000,12903.837990400,1049,2.04,9215
2025-06-22,HFB14,5673,445,14,Cooking,2025-06-22,445,4333.000000000,16576.708556800,1264,2.48,9215
2025-06-22,HFB18,7300,445,18,Home organisation,2025-06-22,445,6303.000000000,19575.534988800,1709,3.72,9215
2025-06-22,HFB08,4885,445,08,Dining,2025-06-22,445,202.000000000,11512.493216000,77,2.63,9215
2025-06-22,HFB06,7404,445,06,Bathroom & Water,2025-06-22,445,1082.000000000,14227.148437600,589,2.64,9215
2025-06-22,HFB13,7095,445,13,Rugs,2025-06-22,445,395.000000000,9366.052976000,268,2.05,9215
2025-06-23,HFB15,5153,445,15,Eating,2025-06-23,445,4449.000000000,13503.180906880,887,1.75,7716
2025-06-23,HFB16,4021,445,16,Decoration,2025-06-23,445,2828.000000000,12831.161235200,906,3.58,7716
2025-06-23,HFB14,4259,445,14,Cooking,2025-06-23,445,3619.000000000,13339.534409600,1103,1.99,7716
2025-06-23,HFB10,6051,445,10,Lighting & Home electronics,2025-06-23,445,1500.000000000,14339.604428800,491,3.15,7716
2025-06-23,HFB12,5651,445,12,Home textiles,2025-06-23,445,1660.000000000,14583.195356800,458,2.41,7716
2025-06-23,HFB07,3697,445,07,Kitchen,2025-06-23,445,1268.840000000,25498.772462800,284,5.96,7716
2025-06-23,HFB08,3818,445,08,Dining,2025-06-23,445,176.000000000,5884.996611200,73,3.29,7716
2025-06-23,HFB11,5943,445,11,Bed and bath textiles,2025-06-23,445,2648.000000000,24577.560000000,870,2.2,7716
2025-06-23,HFB04,3822,445,04,Bedroom furniture,2025-06-23,445,1288.000000000,26444.944803200,233,4.57,7716
2025-06-23,HFB09,3819,445,09,Children's IKEA,2025-06-23,445,1392.000000000,10873.185366400,522,6.88,7716
2025-06-23,HFB05,3804,445,05,Beds & Mattresses,2025-06-23,445,238.000000000,25204.342396800,116,4.65,7716
2025-06-23,HFB01,4608,445,01,Living room seating,2025-06-23,445,170.000000000,13009.867404800,76,6.44,7716
2025-06-23,HFB13,5945,445,13,Rugs,2025-06-23,445,343.000000000,8149.627606400,242,1.82,7716
2025-06-23,HFB18,6191,445,18,Home organisation,2025-06-23,445,5090.000000000,15211.871136000,1475,2.99,7716
2025-06-23,HFB02,4321,445,02,Store and organise furniture,2025-06-23,445,538.000000000,10232.202601600,135,4.5,7716
2025-06-23,HFB03,3324,445,03,Workspaces,2025-06-23,445,294.000000000,16703.091832000,104,2.07,7716
2025-06-23,HFB06,6298,445,06,Bathroom & Water,2025-06-23,445,839.000000000,10413.020620800,501,2.4,7716
2025-06-24,HFB04,3833,445,04,Bedroom furniture,2025-06-24,445,1371.000000000,25276.199900000,250,4.55,7888
2025-06-24,HFB11,6227,445,11,Bed and bath textiles,2025-06-24,445,3114.000000000,24722.185286400,912,2.51,7888
2025-06-24,HFB09,3940,445,09,Children's IKEA,2025-06-24,445,1488.000000000,10315.438604800,506,6.99,7888
2025-06-24,HFB08,3926,445,08,Dining,2025-06-24,445,191.000000000,5291.348406400,55,3.91,7888
2025-06-24,HFB07,3987,445,07,Kitchen,2025-06-24,445,1991.990000000,46952.495457840,300,7.98,7888
2025-06-24,HFB02,4655,445,02,Store and organise furniture,2025-06-24,445,765.000000000,16243.411355360,174,5.61,7888
2025-06-24,HFB16,4341,445,16,Decoration,2025-06-24,445,2855.000000000,14426.772841600,943,3.75,7888
2025-06-24,HFB01,4965,445,01,Living room seating,2025-06-24,445,228.000000000,24566.563817600,98,7.19,7888
2025-06-24,HFB05,3820,445,05,Beds & Mattresses,2025-06-24,445,260.000000000,23191.658700000,112,4.42,7888
2025-06-24,HFB12,6164,445,12,Home textiles,2025-06-24,445,1745.000000000,13689.227574400,476,2.89,7888
2025-06-24,HFB18,6272,445,18,Home organisation,2025-06-24,445,5297.000000000,14815.717280000,1574,3.69,7888
2025-06-24,HFB03,3854,445,03,Workspaces,2025-06-24,445,320.000000000,12626.020534400,105,2.97,7888
2025-06-24,HFB06,6375,445,06,Bathroom & Water,2025-06-24,445,1011.000000000,13366.915632000,532,2.58,7888
2025-06-24,HFB13,5938,445,13,Rugs,2025-06-24,445,355.000000000,8326.003459200,232,1.51,7888
2025-06-24,HFB15,5737,445,15,Eating,2025-06-24,445,4407.000000000,10850.712373760,962,1.99,7888
2025-06-24,HFB10,6098,445,10,Lighting & Home electronics,2025-06-24,445,1385.000000000,13682.455091200,524,3.13,7888
2025-06-24,HFB14,5278,445,14,Cooking,2025-06-24,445,3960.000000000,14121.865452800,1206,1.96,7888
2025-06-25,HFB07,3814,445,07,Kitchen,2025-06-25,445,1284.470000000,26731.845033040,296,5.68,7549
2025-06-25,HFB06,5970,445,06,Bathroom & Water,2025-06-25,445,833.000000000,10042.645894400,511,2.84,7549
2025-06-25,HFB11,5860,445,11,Bed and bath textiles,2025-06-25,445,3108.000000000,25388.947180800,930,2.64,7549
2025-06-25,HFB09,4467,445,09,Children's IKEA,2025-06-25,445,1455.000000000,8690.916505600,526,8.56,7549
2025-06-25,HFB04,3933,445,04,Bedroom furniture,2025-06-25,445,1471.000000000,31961.751360000,240,5.42,7549
2025-06-25,HFB08,3749,445,08,Dining,2025-06-25,445,156.000000000,4269.722956800,69,2.7,7549
2025-06-25,HFB10,5865,445,10,Lighting & Home electronics,2025-06-25,445,1494.000000000,12711.295564800,546,2.94,7549
2025-06-25,HFB01,4543,445,01,Living room seating,2025-06-25,445,163.000000000,12555.965385600,88,7.04,7549
2025-06-25,HFB14,4863,445,14,Cooking,2025-06-25,445,4353.000000000,15723.157206400,1268,2.86,7549
2025-06-25,HFB18,6005,445,18,Home organisation,2025-06-25,445,5219.000000000,14596.157744000,1611,4.0,7549
2025-06-25,HFB12,5688,445,12,Home textiles,2025-06-25,445,1606.000000000,13529.163939200,467,2.97,7549
2025-06-25,HFB05,3726,445,05,Beds & Mattresses,2025-06-25,445,208.000000000,18990.243154400,116,4.47,7549
2025-06-25,HFB16,3901,445,16,Decoration,2025-06-25,445,3679.000000000,15473.813308800,1054,3.77,7549
2025-06-25,HFB03,3598,445,03,Workspaces,2025-06-25,445,151.000000000,6639.946432000,90,2.06,7549
2025-06-25,HFB15,5218,445,15,Eating,2025-06-25,445,4682.000000000,11653.724978560,943,2.39,7549
2025-06-25,HFB13,5833,445,13,Rugs,2025-06-25,445,359.000000000,7801.973468800,260,2.22,7549
2025-06-25,HFB02,4378,445,02,Store and organise furniture,2025-06-25,445,858.000000000,14555.595667200,181,5.49,7549
2025-06-26,HFB03,3432,445,03,Workspaces,2025-06-26,445,144.000000000,6607.249174400,75,2.65,6412
2025-06-26,HFB11,5098,445,11,Bed and bath textiles,2025-06-26,445,2607.000000000,22729.473132800,747,2.41,6412
2025-06-26,HFB06,5076,445,06,Bathroom & Water,2025-06-26,445,729.000000000,8491.019017600,419,2.3,6412
2025-06-26,HFB09,3762,445,09,Children's IKEA,2025-06-26,445,1417.000000000,11277.932265600,474,7.87,6412
2025-06-26,HFB15,4539,445,15,Eating,2025-06-26,445,4007.000000000,10468.547700800,836,2.1,6412
2025-06-26,HFB04,3425,445,04,Bedroom furniture,2025-06-26,445,1209.000000000,27221.522876800,239,5.21,6412
2025-06-26,HFB14,4253,445,14,Cooking,2025-06-26,445,3436.000000000,13383.810428800,1101,2.6,6412
2025-06-26,HFB08,3235,445,08,Dining,2025-06-26,445,177.000000000,7618.024086400,54,2.42,6412
2025-06-26,HFB07,3501,445,07,Kitchen,2025-06-26,445,938.150000000,20427.543414600,242,6.29,6412
2025-06-26,HFB02,4037,445,02,Store and organise furniture,2025-06-26,445,642.000000000,15808.941993600,172,5.02,6412
2025-06-26,HFB05,3124,445,05,Beds & Mattresses,2025-06-26,445,297.000000000,28848.684788000,111,4.34,6412
2025-06-26,HFB16,3277,445,16,Decoration,2025-06-26,445,2836.000000000,14167.379452800,891,4.14,6412
2025-06-26,HFB01,4094,445,01,Living room seating,2025-06-26,445,217.000000000,18328.597033600,90,6.51,6412
2025-06-26,HFB18,5164,445,18,Home organisation,2025-06-26,445,4381.000000000,13403.836588800,1418,3.89,6412
2025-06-26,HFB13,5063,445,13,Rugs,2025-06-26,445,343.000000000,6437.572982400,217,2.2,6412
2025-06-26,HFB10,5138,445,10,Lighting & Home electronics,2025-06-26,445,1345.000000000,12894.953657600,487,3.23,6412
2025-06-26,HFB12,4927,445,12,Home textiles,2025-06-26,445,1707.000000000,14568.266764800,452,2.68,6412
2025-06-27,HFB18,5510,445,18,Home organisation,2025-06-27,445,5179.000000000,15180.411859200,1517,3.91,7213
2025-06-27,HFB04,3628,445,04,Bedroom furniture,2025-06-27,445,1542.000000000,29949.449980800,228,3.85,7213
2025-06-27,HFB10,5265,445,10,Lighting & Home electronics,2025-06-27,445,1470.000000000,13153.327532800,502,3.06,7213
2025-06-27,HFB08,3636,445,08,Dining,2025-06-27,445,159.000000000,7848.725449600,59,2.4,7213
2025-06-27,HFB07,3974,445,07,Kitchen,2025-06-27,445,2139.160000000,55740.448721720,275,6.74,7213
2025-06-27,HFB05,3519,445,05,Beds & Mattresses,2025-06-27,445,200.000000000,19671.150800000,99,3.55,7213
2025-06-27,HFB09,3677,445,09,Children's IKEA,2025-06-27,445,1224.000000000,9409.527948800,479,7.83,7213
2025-06-27,HFB12,5363,445,12,Home textiles,2025-06-27,445,1579.000000000,12873.471049600,416,2.74,7213
2025-06-27,HFB14,4759,445,14,Cooking,2025-06-27,445,3825.000000000,14499.522419200,1136,2.16,7213
2025-06-27,HFB06,5610,445,06,Bathroom & Water,2025-06-27,445,875.000000000,11364.226809600,485,2.65,7213
2025-06-27,HFB15,5072,445,15,Eating,2025-06-27,445,3698.000000000,10794.338733360,865,2.05,7213
2025-06-27,HFB13,5366,445,13,Rugs,2025-06-27,445,360.000000000,7111.253004800,243,1.92,7213
2025-06-27,HFB02,4711,445,02,Store and organise furniture,2025-06-27,445,952.000000000,16730.873577600,189,5.11,7213
2025-06-27,HFB11,5469,445,11,Bed and bath textiles,2025-06-27,445,2852.000000000,25770.827846400,824,2.25,7213
2025-06-27,HFB03,3990,445,03,Workspaces,2025-06-27,445,209.000000000,8563.186016000,81,2.32,7213
2025-06-27,HFB01,4968,445,01,Living room seating,2025-06-27,445,183.000000000,17149.383910400,85,6.15,7213
2025-06-27,HFB16,3964,445,16,Decoration,2025-06-27,445,2998.000000000,13163.304201600,939,3.8,7213
2025-06-28,HFB16,5436,445,16,Decoration,2025-06-28,445,3656.000000000,18278.349577600,1203,4.19,9196
2025-06-28,HFB15,6741,445,15,Eating,2025-06-28,445,5224.000000000,15255.564576000,1127,2.1,9196
2025-06-28,HFB03,6518,445,03,Workspaces,2025-06-28,445,193.000000000,8431.887228800,111,2.35,9196
2025-06-28,HFB13,7645,445,13,Rugs,2025-06-28,445,429.000000000,11095.730620800,320,2.18,9196
2025-06-28,HFB12,7370,445,12,Home textiles,2025-06-28,445,2085.000000000,18467.323705600,552,2.9,9196
2025-06-28,HFB08,6333,445,08,Dining,2025-06-28,445,305.000000000,14668.918244960,109,2.8,9196
2025-06-28,HFB02,6913,445,02,Store and organise furniture,2025-06-28,445,1018.000000000,23876.571577600,234,5.22,9196
2025-06-28,HFB05,5914,445,05,Beds & Mattresses,2025-06-28,445,325.000000000,32507.263958400,165,4.22,9196
2025-06-28,HFB14,6048,445,14,Cooking,2025-06-28,445,5282.000000000,21573.417532800,1534,2.18,9196
2025-06-28,HFB10,7697,445,10,Lighting & Home electronics,2025-06-28,445,1881.000000000,16796.486560000,684,3.29,9196
2025-06-28,HFB06,7736,445,06,Bathroom & Water,2025-06-28,445,1236.000000000,15560.253497600,685,2.63,9196
2025-06-28,HFB01,6925,445,01,Living room seating,2025-06-28,445,283.000000000,23625.479942400,140,5.18,9196
2025-06-28,HFB11,7541,445,11,Bed and bath textiles,2025-06-28,445,4049.000000000,38409.301011200,1119,2.5,9196
2025-06-28,HFB07,6495,445,07,Kitchen,2025-06-28,445,1144.000000000,17607.145516800,363,6.27,9196
2025-06-28,HFB18,7767,445,18,Home organisation,2025-06-28,445,6610.000000000,19697.002752000,1954,4.61,9196
2025-06-28,HFB04,5350,445,04,Bedroom furniture,2025-06-28,445,1361.000000000,27893.455161600,309,4.37,9196
2025-06-28,HFB09,3684,445,09,Children's IKEA,2025-06-28,445,1681.000000000,13732.921014400,628,5.79,9196
2025-06-29,HFB10,7005,445,10,Lighting & Home electronics,2025-06-29,445,1828.000000000,18578.232220800,639,2.81,9192
2025-06-29,HFB05,5711,445,05,Beds & Mattresses,2025-06-29,445,301.000000000,31616.573184000,160,3.39,9192
2025-06-29,HFB01,6719,445,01,Living room seating,2025-06-29,445,248.000000000,21079.463193600,120,6.12,9192
2025-06-29,HFB02,6832,445,02,Store and organise furniture,2025-06-29,445,1172.000000000,25938.537833600,241,5.32,9192
2025-06-29,HFB11,6881,445,11,Bed and bath textiles,2025-06-29,445,3455.000000000,32821.711081600,1035,2.37,9192
2025-06-29,HFB03,6312,445,03,Workspaces,2025-06-29,445,243.000000000,10118.599657600,124,2.33,9192
2025-06-29,HFB13,6947,445,13,Rugs,2025-06-29,445,424.000000000,9685.670489600,312,1.8,9192
2025-06-29,HFB14,5759,445,14,Cooking,2025-06-29,445,4515.000000000,18749.219216000,1413,1.78,9192
2025-06-29,HFB06,7225,445,06,Bathroom & Water,2025-06-29,445,1048.000000000,11286.962243200,628,2.09,9192
2025-06-29,HFB16,4980,445,16,Decoration,2025-06-29,445,3534.000000000,16172.471414400,1108,3.76,9192
